"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","adam_corr","adam_corr_after_epoch","augmult_num","batch_size","beta_1","beta_2","classifier_model","clipping_only","cosine_lr","data_dir","dataset","debug","delta","dict_path","disable_jit","dp_l2_norm_clip","dp_noise_multiplier","dp_sampling","elu_alpha","ema","epochs","eps","eps_root","eval_every","exp_entity","exp_group","exp_name","exp_proj","gamma_decay","imp_max","imp_min","learning_rate","lr_decay","n_data_workers","negative_slope","normalization","num_classes","optimizer","out_path","priv_accountant","progress_bar","resnet_depth","resnet_width","seed","sgd_momentum","target_eps","tmp_bias","trainer","weight_decay","weight_standardization","best_test_accuracy","dp_epsilon","epoch","epoch_step","loss","perc_corr1","perc_corr2","step","steps_per_epoch","test_accuracy","test_loss","test_step","update_norm"
"1.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T07:27:46.000Z","920","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.5224609375","0.9770437718268348","69","47","1.6364223957061768","","","3359","48","0.5221354166666666","1.6603071292241414","3359","2.9112415313720703"
"1.0_AdamW_wd0.01_lr0.002_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T11:06:55.000Z","930","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.002_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.5221354166666666","0.9770437718268348","69","47","1.7243822813034058","","","3359","48","0.5221354166666666","1.6475581725438435","3359","2.913660049438477"
"1.0_AdamW_wd0.001_lr0.0015_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T18:30:43.000Z","903","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0015_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.5218098958333334","0.9770437718268348","69","47","1.5840518474578855","","","3359","48","0.5218098958333334","1.586691869629754","3359","2.911195993423462"
"1.0_AdamW_wd0.01_lr0.0015_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:50:43.000Z","918","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0015_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.5217013888888888","0.9770437718268348","69","47","1.5708365440368652","","","3359","48","0.5217013888888888","1.5781514512168036","3359","2.913612127304077"
"1.0_AdamW_wd0.01_lr0.0015_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T17:18:27.000Z","911","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0015_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.01","false","0.5217013888888888","0.9770437718268348","69","47","1.635533094406128","","","3359","48","0.5217013888888888","1.5810775756835938","3359","2.9112789630889893"
"1.0_AdamW_wd0.01_lr0.002_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T07:37:36.000Z","1021","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.002_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.5249565972222222","0.9770437718268348","69","47","1.6628196239471436","","","3359","48","0.5217013888888888","1.6444397502475314","3359","2.911440372467041"
"1.0_AdamW_wd1e-05_lr0.0015_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T12:01:51.000Z","920","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0015_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.521484375","0.9770437718268348","69","47","1.683969020843506","","","3359","48","0.521484375","1.5722172525193956","3359","2.913588523864746"
"1.0_AdamW_wd0.0001_lr0.002_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T15:32:34.000Z","911","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.002_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.0001","false","0.5213758680555556","0.9770437718268348","69","47","1.6255366802215576","","","3359","48","0.5213758680555556","1.5817893611060247","3359","2.905372142791748"
"1.0_AdamW_wd1e-05_lr0.002_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T17:08:22.000Z","915","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.002_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.00001","false","0.5212673611111112","0.9770437718268348","69","47","1.7500371932983398","","","3359","48","0.5212673611111112","1.6884192360772028","3359","2.9111058712005615"
"1.0_AdamW_wd0.0001_lr0.0015_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T18:30:43.000Z","909","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0015_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.5211588541666666","0.9770437718268348","69","47","1.6152859926223757","","","3359","48","0.5211588541666666","1.5999982754389446","3359","2.9111905097961426"
"1.0_AdamW_wd0.0001_lr0.0015_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:25:01.000Z","913","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0015_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.5210503472222222","0.9770437718268348","69","47","1.6276768445968628","","","3359","48","0.5210503472222222","1.5696860684288874","3359","2.913429021835327"
"1.0_AdamW_wd0.001_lr0.0015_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T16:55:19.000Z","911","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0015_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.5209418402777778","0.9770437718268348","69","47","1.5905863046646118","","","3359","48","0.5209418402777778","1.5968341827392578","3359","2.9111695289611816"
"1.0_AdamW_wd0.0001_lr0.002_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:04:32.000Z","915","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.002_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.5209418402777778","0.9770437718268348","69","47","1.701822280883789","","","3359","48","0.5208333333333334","1.6625948482089572","3359","2.911313772201538"
"1.0_AdamW_wd1e-05_lr0.0015_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T18:28:49.000Z","911","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0015_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.00001","false","0.5207248263888888","0.9770437718268348","69","47","1.660419464111328","","","3359","48","0.5207248263888888","1.5948247379726834","3359","2.9112284183502197"
"1.0_AdamW_wd0.001_lr0.0015_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:29:59.000Z","915","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0015_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.5206163194444444","0.9770437718268348","69","47","1.5937670469284058","","","3359","48","0.5206163194444444","1.5909176932440865","3359","2.913658857345581"
"1.0_AdamWBC_wd0.01_lr0.0001_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T05:38:20.000Z","963","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.01_lr0.0001_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.5206163194444444","0.9770437718268348","69","47","1.6389464139938354","0.4666023552417755","1","3359","48","0.5206163194444444","1.5424488253063626","3359","2.9114480018615723"
"1.0_AdamW_wd0.001_lr0.002_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:46:08.000Z","909","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.002_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.5205078125","0.9770437718268348","69","47","1.6938526630401611","","","3359","48","0.5205078125","1.6479173103968303","3359","2.9135544300079346"
"1.0_AdamW_wd0.01_lr0.002_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T12:44:07.000Z","911","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.002_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.5202907986111112","0.9770437718268348","69","47","1.6122336387634275","","","3359","48","0.5202907986111112","1.6525479687584772","3359","2.913604736328125"
"1.0_AdamW_wd1e-05_lr0.0015_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:25:10.000Z","908","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0015_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.5200737847222222","0.9770437718268348","69","47","1.5454826354980469","","","3359","48","0.5200737847222222","1.5813911888334486","3359","2.9134528636932373"
"1.0_AdamW_wd0.01_lr0.0015_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T12:27:57.000Z","915","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0015_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.5199652777777778","0.9770437718268348","69","47","1.729879379272461","","","3359","48","0.5199652777777778","1.574173993534512","3359","2.9134976863861084"
"1.0_AdamWBC_wd1e-05_lr0.0001_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T05:49:34.000Z","1471","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd1e-05_lr0.0001_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.5196397569444444","0.9770437718268348","69","47","1.605365753173828","0.4666096270084381","1","3359","48","0.5196397569444444","1.552808403968811","3359","2.911264419555664"
"1.0_AdamW_wd0.0001_lr0.0015_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T16:53:47.000Z","929","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0015_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0015","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.5189887152777778","0.9770437718268348","69","47","1.6698713302612305","","","3359","48","0.5189887152777778","1.6039460367626617","3359","2.91123366355896"
"1.0_AdamW_wd1e-05_lr0.002_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T12:18:07.000Z","906","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.002_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.5187717013888888","0.9770437718268348","69","47","1.7228312492370603","","","3359","48","0.5187717013888888","1.6748711930380926","3359","2.913579225540161"
"1.0_AdamW_wd0.01_lr0.0025_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T14:27:09.000Z","621","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0025_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.0025","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.01","false","0.5185546875","0.9770437718268348","69","47","1.722683072090149","","","3359","48","0.5185546875","1.725008659892612","3359","2.911308526992798"
"1.0_AdamW_wd0.001_lr0.002_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T07:32:42.000Z","913","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.002_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.001","false","0.5243055555555556","0.9770437718268348","69","47","1.5630944967269895","","","3359","48","0.5181206597222222","1.6847296953201294","3359","2.9115171432495117"
"1.0_AdamW_wd1e-05_lr0.002_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:41:14.000Z","918","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.002_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.5177951388888888","0.9770437718268348","69","47","1.6863622665405271","","","3359","48","0.5177951388888888","1.6582085291544597","3359","2.9135284423828125"
"1.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:41:11.000Z","911","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.002_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.5177951388888888","0.9770437718268348","69","47","1.728785514831543","","","3359","48","0.5177951388888888","1.6607271830240886","3359","2.9136130809783936"
"1.0_AdamW_wd1e-05_lr0.002_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T07:27:58.000Z","908","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.002_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.5206163194444444","0.9770437718268348","69","47","1.7711052894592283","","","3359","48","0.5176866319444444","1.6877106030782063","3359","2.911452293395996"
"1.0_AdamWBC_wd1e-05_lr0.0001_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T15:14:10.000Z","945","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd1e-05_lr0.0001_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.5173611111111112","0.9770437718268348","69","47","1.5811994075775146","0.4655451476573944","1","3359","48","0.5173611111111112","1.561761154068841","3359","2.9053659439086914"
"1.0_AdamWBC_wd0.001_lr0.0001_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T12:26:28.000Z","961","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.001_lr0.0001_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.001","false","0.5171440972222222","0.9770437718268348","69","47","1.6992793083190918","0.4656909704208374","1","3359","48","0.5171440972222222","1.5772073136435614","3359","2.905354261398315"
"1.0_AdamW_wd0.0001_lr0.002_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T12:18:14.000Z","914","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.002_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.5170355902777778","0.9770437718268348","69","47","1.7062097787857056","","","3359","48","0.5170355902777778","1.668960968653361","3359","2.913512706756592"
"1.0_AdamW_wd0.001_lr0.002_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:09:21.000Z","912","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.002_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.001","false","0.5247395833333334","0.9770437718268348","69","47","1.6840150356292725","","","3359","48","0.5170355902777778","1.6696047253078885","3359","2.9114058017730713"
"1.0_AdamW_wd0.01_lr0.001_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:49:39.000Z","1025","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.001_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.5168185763888888","0.9770437718268348","69","47","1.6413356065750122","","","3359","48","0.5168185763888888","1.5291104714075725","3359","2.911198377609253"
"1.0_AdamW_wd0.01_lr0.002_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:25:43.000Z","1025","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.002_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.002","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.5231119791666666","0.9770437718268348","69","47","1.7218999862670898","","","3359","48","0.5167100694444444","1.665928602218628","3359","2.911674737930298"
"1.0_AdamW_wd1e-05_lr0.001_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:32:25.000Z","908","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.001_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.5158420138888888","0.9770437718268348","69","47","1.5564757585525513","","","3359","48","0.5158420138888888","1.5338041385014851","3359","2.911428213119507"
"1.0_AdamWBC_wd0.0001_lr0.0001_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T15:14:06.000Z","952","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.0001_lr0.0001_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.0001","false","0.5152994791666666","0.9770437718268348","69","47","1.5887457132339478","0.46559375524520874","1","3359","48","0.5152994791666666","1.573505070474413","3359","2.9053795337677"
